,LOC,ADDR,CCTV_YN,CCTV_CNT,ROAD_BT,LATITUDE,LONGITUDE
2307,문기초등학교,경기도 안성시 공도읍 양기리 332-25번지,Y,2,20,37.0072717,127.1942431
2308,고삼초교병설유치원,경기도 안성시 고삼면 가유리 329-1번지,Y,1,7,37.0822681,127.2644854
2309,아이생각어린이집,경기도 안성시 공도읍 용두리 238-3번지,Y,1,8,37.0011584,127.160221
2310,개산초등학교,경기도 안성시 금광면 개산리 168-3번지,Y,1,9,36.9843883,127.3015637
2311,금광조령분교병설유치원,경기도 안성시 금광면 사흥리 631-2번지,Y,1,7,37.0008847,127.357981
2312,안성초등학교,경기도 안성시 구포동 170번지,Y,2,15,37.0119418,127.2719072
2313,동신초등학교,경기도 안성시 보개면 동신리 229-2번지,Y,1,3,37.0125212,127.3045165
2314,가율분교,경기도 안성시 보개면 이전리 347-2번지,Y,1,15,37.0596056,127.2957083
2315,미곡초교병설유치원,경기도 안성시 양성면 노곡리 443번지,Y,2,8,37.1103409,127.2451522
2316,성모유치원,경기도 안성시 미양면 양지리 168번지,Y,1,8,36.9749395,127.2164325
2317,내혜홀초등학교,경기도 안성시 아양동 292-1번지,Y,2,6,37.0060275,127.2653475
2318,일죽초등학교,경기도 안성시 일죽면 주천리 300번지,Y,2,7,37.091681,127.4819036
2319,안성유치원,경기도 안성시 당왕동 303-13번지,Y,1,5,37.0245239,127.2664338
2320,판교제2어린이집,경기도 성남시 분당구 판교동 553,Y,1,6,37.391901,127.090871
2321,수내동어린이집,경기도 성남시 분당구 수내동 12-3,Y,1,15,37.379099,127.114714
2322,구미동어린이집,경기도 성남시 분당구 구미동 119,N,0,15,37.344343,127.112296
2323,혜성유치원,경기도 성남시 중원구 금광동 351,Y,1,12,37.444511,127.160252
2324,한솔초등학교,경기도 성남시 분당구 정자동 113,Y,1,35,37.366777,127.118015
2325,수내초등학교,경기도 성남시 분당구 수내동 81,Y,3,8,37.367765,127.124663
2326,성남송현초등학교,경기도 성남시 분당구 삼평동 710,Y,5,26~32,37.382821,127.118925
2327,판교초등학교,경기도 성남시 분당구 판교동 636,Y,5,13~15,37.387283,127.091443
2328,분도유치원,경기도 성남시 중원구 상대원동 1921,Y,3,6,37.435001,127.161461
2329,도촌유치원,경기도 성남시 중원구 도촌동 506,N,0,12~18,37.413879,127.149775
2330,세화유치원,경기도 성남시 분당구 서현동 308,Y,5,6,37.372737,127.136164
2331,성남동초등학교,경기도 성남시 중원구 금광2동 3365,Y,5,4~6,37.449215,127.162178
2332,태평초등학교,경기도 성남시 수정구 태평3동 3743,Y,6,4~14,37.444581,127.131375
2333,성수초등학교,경기도 성남시 수정구 수진2동 4786,Y,9,6,37.433767,127.127098
2334,금빛초등학교,경기도 성남시 수정구 태평4동 7289,Y,7,4~9,37.446862,127.1485895
2335,뽀뽀뽀유치원,경기도 수원시 영통구 매탄동 130-5번지,Y,5,8,37.271928,127.047872
2336,한별어린이집,경기도 수원시 영통구 망포동 289-1번지,Y,1,4~6,37.242154,127.050662
2337,아이존어린이집,경기도 수원시 영통구 매탄동 199-4번지,Y,5,8,37.269871,127.047903
2338,시립금호어린이집,경기도 수원시 권선구 금곡동 1068번지,Y,4,12,37.277055,126.945783
2339,햇님어린이집,경기도 수원시 권선구 세류동 1011-29번지,Y,3,8,37.255726,127.014858
2340,고색초교,경기도 수원시 권선구 고색동 887-59번지,Y,5,8~35,37.251563,126.978385
2341,곡정초교,경기도 수원시 권선구 권선동 1358번지,Y,8,21,37.240857,127.025637
2342,금호초교,경기도 수원시 권선구 호매실동 1364번지,Y,4,8~24,37.264794,126.953751
2343,소화유치원,경기도 수원시 팔달구 고등동 78-1번지,Y,4,7,37.271877,127.007951
2344,매여울초교,경기도 수원시 팔달구 인계동 385번지,Y,7,7,37.270585,127.037017
2345,율현초교,경기도 수원시 팔달구 화서동 710번지,Y,5,25,37.287231,126.982895
2346,효성초교,경기도 수원시 팔달구 우만동 16번지,Y,5,25,37.283473,127.039364
2347,안룡초교,경기도 수원시 권선구 곡반정동 606번지,Y,13,8~10,37.233325,127.024706
2348,호매실초교,경기도 수원시 권선구 호매실동 388-7번지,Y,5,8~20,37.267318,126.956392
2349,매현초교,경기도 수원시 영통구 매탄동 1278번지,Y,5,12~25,37.256545,127.042015
2350,영일초교,경기도 수원시 영통구 영통동 988-4번지,Y,2,10,37.248453,127.073565
2351,이지유치원,경기도 수원시 권선구 곡반정동 311-1번지,Y,4,8,37.235231,127.029868
2352,신봉초등학교,경기도 용인시 수지구 신봉동 265-9번지,Y,3,8~18,37.3297009,127.0683773
2353,서농초등학교,경기도 용인시 기흥구 서천동 산20-2번지,Y,2,10,37.2391197,127.0767388
2354,새빛초등학교,경기도 용인시 수지구 상현동 528-3번지,Y,3,15~30,37.2988325,127.0726488
2355,중일초등학교,경기도 용인시 기흥구 중동 1098번지,Y,1,17,37.2856311,127.1432018
2356,성민유치원,경기도 용인시 수지구 풍덕천동 726번지,Y,1,7~10,37.3234444,127.0986131
2357,신갈유치원,경기도 용인시 기흥구 신갈동 32-10번지,Y,1,5,37.2760480,127.1089697
2358,그림책나들이,경기도 용인시 처인구 김량장동 4-2번지,Y,1,4~6,37.2302301,127.2114699
2359,대덕초등학교,경기도 안성시 대덕면 모산리 463번지,Y,1,8,37.0271921,127.2447643
2360,보개초교병설유치원,경기도 안성시 보개면 이전리 347-2번지,Y,1,6,37.0596056,127.2957083
2361,양성초등학교,경기도 안성시 양성면 동항리 420번지,Y,1,8,37.0619025,127.1946276
2362,만정초교병설유치원,경기도 안성시 공도읍 만정리 783-1번지,Y,2,7,37.0066302,127.1716361
2363,미곡초등학교,경기도 안성시 양성면 노곡리 443번지,Y,2,8,37.1103409,127.2451522
2364,이든유치원,경기도 안성시 공도읍 승두리 365-1번지,Y,1,6,36.9896319,127.1744966
2365,원곡초등학교,경기도 안성시 원곡면 내가천리 40-2번지,Y,1,10,37.0417987,127.1279772
2366,안법유치원,경기도 안성시 구포동 80-1번지,Y,1,15,37.0110805,127.2742075
2367,공세초등학교,경기도 용인시 기흥구 공세동 693번지,Y,1,9,37.2389540,127.1164536
2368,왕남초등학교,경기도 성남시 수정구 고등동 460,Y,5,4~5,37.428248,127.098406
2369,성남초등학교,경기도 성남시 수정구 태평4동 7326,Y,4,4~20,37.445914,127.144291
2370,검단초등학교,경기도 성남시 중원구 하대원동 123,Y,4,7,37.429305,127.143707
2371,불곡초등학교,경기도 성남시 분당구 구미동 241,Y,3,20,37.340984,127.119731
2372,서당초등학교,경기도 성남시 분당구 서현동 303,Y,3,8,37.374602,127.134587
2373,성남매송초등학교,경기도 성남시 분당구 이매동 136,Y,3,13,37.402183,127.122403
2374,성남정자초등학교,경기도 성남시 분당구 정자동 6-2,Y,2,12~20,37.382821,127.118925
2375,양영초등학교,경기도 성남시 분당구 서현동 319,Y,4,8~9,37.374661,127.140092
2376,초림초등학교,경기도 성남시 분당구 수내동 35,Y,3,8,37.376826,127.117592
2377,산평초등학교,경기도 안성시 서운면 산평리 160-2번지,Y,1,8,36.9200023,127.2611245
2378,산평초교병설유치원,경기도 안성시 서운면 산평리 160-2번지,Y,1,8,36.9200023,127.2611245
2379,현매초교병설유치원,경기도 안성시 서운면 현매리 193번지,Y,1,7,36.9356993,127.2301295
2380,현매초등학교,경기도 안성시 서운면 현매리 193번지 현매초등학교,Y,1,7,36.9356993,127.2301295
2381,낙원어린이집,경기도 안성시 신소현동 159번지,Y,1,9,37.0167761,127.2533162
2382,양성초교병설유치원,경기도 안성시 양성면 동항리 420번지,Y,1,12,37.0619025,127.1946276
2383,공도초교병설유치원,경기도 안성시 공도읍 용두리 187-1번지 공도초등학교,Y,1,10,36.9997505,127.1675774
2384,용머리초등학교,경기도 안성시 공도읍 용두리 516번지,Y,1,7,37.0027461,127.1594454
2385,세화유치원,경기도 수원시 장안구 이목동 731-1번지,Y,3,17,37.316132,126.983705
2386,매탄이솝어린이집,경기도 수원시 영통구 매탄동 1162번지,Y,1,8,37.255991,127.039061
2387,곡반초교,경기도 수원시 권선구 권선동 1322번지,Y,4,12~20,37.246871,127.036216
2388,금곡초교,경기도 수원시 권선구 금곡동 1004번지,Y,2,7,37.252851,126.962869
2389,학촌유치원,경기도 수원시 권선구 권선동 1163-6번지,N,,6,37.2562681,127.0313397
2390,다정유치원,경기도 수원시 권선구 권선동 1346-1번지,N,,10~25,37.2409277,127.0191387
2391,시립파장어린이집,경기도 수원시 장안구 파장동 593-5번지,Y,5,8,37.3070432,126.9948413
2392,시립꽃뫼보듬이나눔어린이집,경기도 수원시 팔달구 화서동 660번지,N,,15,37.2901436,127.0454515
2393,아주대학교어린이집,경기도 수원시 영통구 원천동 29-89번지,N,,6,37.2766934,127.0424702
2394,한얼유치원,경기도 수원시 영통구 매탄동 1199번지 원천성일아파트,N,,8~25,37.270433,127.053298
2395,웅지어린이집,경기도 수원시 장안구 천천동 325-10번지,N,,7,37.2664372,126.8858838
2396,시립원천동어린이집,경기도 수원시 영통구 원천동 96-1번지,N,,8~25,37.2736894,127.0499641
2397,빛누리유치원,경기도 수원시 영통구 이의동 1273번지,Y,4,10.5~21,37.298205,127.043919
2398,꿈누리유치원,경기도 수원시 영통구 하동 981번지,Y,5,7.5~23,37.291326,127.070765
2399,해들유치원,경기도 수원시 영통구 원천동 587번지,Y,4,6,37.275296,127.056056
2400,라온유치원,경기도 수원시 영통구 망포동 649-78번지,Y,4,12~15,37.234711,127.051591
2401,루소의숲유치원,경기도 용인시 처인구 양지면 양지리 315-3번지,Y,1,6~12,37.2435549,127.2822769
2402,샛별유치원,경기도 용인시 기흥구 구갈동 396번지,Y,1,7~12,37.2788343,127.1125053
2403,청명유치원,경기도 용인시 기흥구 영덕동 128-4번지,Y,1,13,37.2657551,127.0912414
2404,아이큰별어린이집,경기도 용인시 수지구 풍덕천동 746,Y,1,14,37.3331780,127.0956559
2405,사랑유치원,경기도 용인시 수지구 풍덕천동 733번지,Y,1,8,37.3261683,127.0996502
2406,나리유치원,경기도 용인시 수지구 죽전동 832번지,Y,1,13,37.3364384,127.105649
2407,산양초등학교,경기도 용인시 기흥구 신갈동 162번지,Y,3,17,37.2835630,127.1086377
2408,보정초등학교,경기도 용인시 기흥구 보정동 403-2번지 조광빌라,Y,2,9,37.3088657,127.1107903
2409,풍천초등학교,경기도 용인시 수지구 풍덕천동 1172번지,Y,1,8~10,37.3160221,127.0959771
2410,상갈초등학교,경기도 용인시 기흥구 상갈동 462번지,Y,1,9,37.2640010,127.1110312
2411,관곡초등학교,경기도 용인시 기흥구 구갈동 363번지,Y,2,17,37.2830501,127.1136437
2412,서천초등학교,경기도 용인시 기흥구 서천동 282번지,Y,2,8,37.2430513,127.0719551
2413,솔개초등학교,경기도 용인시 수지구 상현동 841번지,Y,1,15~20,37.3056023,127.0819093
2414,언동초등학교,경기도 용인시 기흥구 언남동 132-10번지,Y,2,8,37.2950260,127.1317339
2415,대일초등학교,경기도 용인시 수지구 죽전동 1247번지,Y,2,6.5,37.3276897,127.1186619
2416,마성초등학교,경기도 용인시 기흥구 마북동 635번지,Y,2,5,37.2972908,127.1129072
2417,죽전자연유치원,경기도 용인시 수지구 죽전동 347-5번지,Y,1,6,37.3265419,127.1166969
2418,원곡초교병설유치원,경기도 안성시 원곡면 내가천리 40-2번지,Y,1,10,37.0417987,127.1279772
2419,성은분교,경기도 안성시 원곡면 성은리 35-1번지,Y,1,3,37.0771272,127.160018
2420,인지어린이집,경기도 안성시 인지동 461-3번지,Y,1,8,37.0046915,127.266399
2421,죽화초교병설유치원,경기도 안성시 일죽면 화곡리 730번지,Y,1,7,37.1074618,127.458164
2422,죽화초등학교,경기도 안성시 일죽면 화곡리 730번지,Y,1,7,37.1074618,127.458164
2423,만정초등학교,경기도 안성시 공도읍 만정리 783-1번지,Y,2,7,37.0066302,127.1716361
2424,문기초교병설유치원,경기도 안성시 공도읍 양기리 332-25번지,Y,2,20,37.0072717,127.1942431
2425,늘푸른유치원,경기도 안성시 가사동 21-5번지,Y,1,25,37.0156028,127.2862355
2426,문정어린이집,경기도 안성시 가현동 137-1번지,Y,1,3,37.003215,127.2854593
2427,대자연어린이집,경기도 안성시 공도읍 만정리 780-3번지,Y,1,7,37.0073309,127.173132
2428,엄마사랑유치원,경기도 안성시 공도읍 만정리 805-1번지,Y,1,10,37.0012711,127.170029
2429,용머리초교병설유치원,경기도 안성시 공도읍 용두리 517-2번지,Y,1,7,37.0023587,127.1587518
2430,금광초교병설유치원,경기도 안성시 금광면 금광리 107-1번지,Y,1,10,37.0001066,127.3243185
2431,금광초등학교,경기도 안성시 금광면 금광리 107-1번지,Y,1,10,37.0001066,127.3243185
2432,양진초등학교,경기도 안성시 공도읍 진사리 124-1번지,Y,2,8,36.9887479,127.1406394
2433,안성초교병설유치원,경기도 안성시 구포동 170번지,Y,2,15,37.0119418,127.2719072
2434,백성초교병설유치원,경기도 안성시 금산동 119번지,Y,2,15,37.0108524,127.2675101
2435,백성초등학교,경기도 안성시 금산동 119번지,Y,2,15,37.0108524,127.2675101
2436,연화유치원,경기도 수원시 장안구 조원동 474-1번지,N,,6,37.301911,127.016541
2437,수도유치원,경기도 수원시 장안구 정자동 533-101,Y,3,15,37.306636,126.991166
2438,녹산유치원,경기도 수원시 팔달구 우만동 472-15번지,Y,5,6,37.288515,127.026673
2439,수원어린이집,경기도 수원시 권선구 곡반정동 307-2번지,Y,4,8,37.235782,127.030271
2440,진주어린이집,경기도 수원시 권선구 고색동 890-192번지,Y,4,6,37.252893,126.982791
2441,수원근로복지공단어린이집,경기도 수원시 장안구 송죽동 454-21번지,Y,1,10,37.303302,127.003569
2442,시립호매실어린이집,경기도 수원시 권선구 호매실동 1378번지,Y,4,10,37.264923,126.962404
2443,시립수원지방산업단지어린이집,경기도 수원시 권선구 고색동 1095번지 산업3단지,Y,4,8,37.241973,126.984113
2444,바나나어린이집,경기도 수원시 권선구 구운동 956-5번지,Y,3,10,37.278628,126.969416
2445,동산어린이집,경기도 수원시 권선구 구운동 963-7번지,Y,5,6~9,37.277711,126.973006
2446,아이린어린이집,경기도 수원시 장안구 영화동 351-1번지,N,,6,37.291691,127.009356
2447,고현초교,경기도 수원시 권선구 고색동 280번지,Y,6,15,37.249142,126.988143
2448,곡선초교,경기도 수원시 권선구 권선동 1199번지,Y,5,12~16,37.250762,127.025402
2449,구운초교,경기도 수원시 권선구 구운동 465번지,Y,7,15,37.280666,126.977944
2450,권선초교,경기도 수원시 권선구 권선동 948번지,Y,2,7~10,37.263298,127.021767
2451,남수원초교,경기도 수원시 권선구 세류동 1130번지,Y,2,8~10,37.249895,127.016736
2452,시립구성어린이집(모아랑),경기도 용인시 기흥구 보정동 1316번지,N,,10,37.306821,127.111659
2453,숲속이레어린이집,경기도 용인시 수지구 성복동 522-1번지,Y,1,7,37.319124,127.056231
2454,자연안에어린이집,경기도 용인시 처인구 양지면 양지리 337-7번지,Y,1,6,37.240008,127.283431
2455,LIG넥스원 어린이집,경기도 용인시 기흥구 마북동 148-1번지,N,,19 - 26,37.308251,127.127637
2456,용인한얼초등학교,경기도 용인시 기흥구 구갈동 43-24번지,N,,14,37.270656,127.122689
2457,상현초등학교,경기도 용인시 수지구 상현동 53-6번지,Y,1,4~10,37.3089770,127.0900934
2458,고림초등학교,경기도 용인시 처인구 고림동 340-2번지,Y,1,10~12,37.2472017,127.2272653
2459,용인초등학교,경기도 용인시 처인구 김량장동 228-1번지,Y,3,6,37.2381272,127.2051043
2460,용마초등학교,경기도 용인시 처인구 마평동 675-4번지,Y,2,9~12,37.2368227,127.2151442
2461,왕산초등학교,경기도 용인시 처인구 모현읍 왕산리 808-2번지,Y,2,6,37.3352582,127.2504553
2462,구성초등학교,경기도 용인시 기흥구 마북동 333번지,Y,2,15,37.2954978,127.1147677
2463,토월초등학교,경기도 용인시 수지구 풍덕천동 698-1번지,Y,2,14~20,37.3249456,127.0917372
2464,대지초등학교,경기도 용인시 수지구 죽전동 313-3번지,Y,2,8~21,37.3297648,127.115894
2465,보라초등학교,경기도 용인시 기흥구 상갈동 51-1번지,Y,2,7,37.2637631,127.1071347
2466,원삼초등학교,경기도 용인시 처인구 원삼면 독성리 295-1번지,Y,2,6,37.1633752,127.3154525
2467,밀알유치원,경기도 용인시 기흥구 서천동 274-3번지,Y,1,4,37.2415885,127.0711963
2468,서운초등학교,경기도 안성시 서운면 동촌리 146-2번지,Y,2,8,36.9462273,127.2552069
2469,보체초등학교,경기도 안성시 미양면 보체리 31-5번지,Y,1,8,36.9738349,127.2382951
2470,보체초교병설유치원,경기도 안성시 미양면 보체리 31-5번지,Y,1,8,36.9738349,127.2382951
2471,미양초교병설유치원,경기도 안성시 미양면 양지리 201번지,Y,1,10,36.9753327,127.2132441
2472,서삼초등학교,경기도 안성시 보개면 남풍리 1070번지,Y,1,7,37.0866579,127.3089827
2473,서삼초교병설유치원,경기도 안성시 보개면 남풍리 1070번지,Y,1,7,37.0866579,127.3089827
2474,보개초등학교,경기도 안성시 보개면 이전리 347-2번지,Y,1,6,37.0596056,127.2957083
2475,삼죽초교병설유치원,경기도 안성시 삼죽면 덕산리 263번지,Y,1,8,37.0759026,127.3740844
2476,마전초교병설유치원,경기도 안성시 삼죽면 마전리 37-1번지,Y,1,21,37.0302985,127.3414836
2477,상미어린이집,경기도 안성시 도기동 385-2번지,Y,1,3,36.9950537,127.2606816
2478,개정초등학교,경기도 안성시 미양면 개정리 304-1번지,Y,1,10,36.9605603,127.188467
2479,미양초등학교,경기도 안성시 미양면 양지리 201번지,Y,1,10,36.9753327,127.2132441
2480,서운초교병설유치원,경기도 안성시 서운면 동촌리 146-2번지,Y,2,8,36.9462273,127.2552069
2481,일죽초교병설유치원,경기도 안성시 일죽면 주천리 300번지,Y,2,7,37.091681,127.4819036
2482,광덕초교병설유치원,경기도 안성시 대덕면 내리 697번지,Y,3,8,37.0007461,127.2214365
2483,서운어린이집,경기도 안성시 서운면 신촌리 274-5번지,N,0,8,36.9378629,127.2605674
2484,비룡초교병설유치원,경기도 안성시 당왕동 536-2번지,Y,1,12,37.0146655,127.2626805
2485,비룡초등학교,경기도 안성시 당왕동 536-2번지,Y,1,12,37.0146655,127.2626805
2486,다현유치원,경기도 수원시 장안구 영화동 415-3번지,Y,4,6,37.290093,127.008972
2487,한누리유치원,경기도 수원시 영통구 이의동 1284-1번지,N,,7,37.294971,127.037239
2488,지성유치원,경기도 수원시 영통구 망포동 669-1번지,Y,5,25,37.232937,127.046311
2489,예원유치원,경기도 수원시 권선구 오목천동 526-52번지 예원유치원,Y,4,6,37.242445,126.967948
2490,하늘유치원,경기도 수원시 권선구 금곡동 1084번지,Y,4,8~17,37.271522,126.941721
2491,숙지초교,경기도 수원시 팔달구 화서동 651번지,Y,7,12~15,37.283231,126.991711
2492,창용초교,경기도 수원시 장안구 연무동 5-2번지,Y,2,3~15,37.299601,127.031387
2493,화양초교,경기도 수원시 팔달구 화서동 274번지,Y,7,12~15,37.283548,126.995047
2494,세류초교,경기도 수원시 권선구 세류동 63번지,Y,5,12,37.266374,127.010377
2495,중촌초교,경기도 수원시 권선구 금곡동 13-2,Y,8,6~10,37.252851,126.962869
2496,영덕초교,경기도 수원시 영통구 영통동 957-2번지,Y,1,26,37.259049,127.073951
2497,효탑초교,경기도 수원시 권선구 탑동 870번지,Y,2,7~17,37.266541,126.975937
2498,동수원초,경기도 수원시 영통구 매탄동 898번지,Y,2,12,37.269561,127.040529
2499,가온초교,경기도 수원시 권선구 금곡동 1079번지,Y,4,8~21,37.275491,126.936421
2500,당수초교,경기도 수원시 권선구 당수동 244-3번지,Y,12,8~19,37.289664,126.941542
2501,대연유치원,경기도 수원시 장안구 율전동 204-1번지,Y,4,9,37.301178,126.970804
2502,와동초등학교,경기도 안산시 단원구 와동 704번지,Y,12,6~15,37.336678,126.831241
2503,예쁜어린이집,경기도 안산시 단원구 와동 114번지,Y,2,6~15,37.339105,126.826972
2504,정지초등학교,경기도 안산시 단원구 선부동 1084번지,Y,1,20,37.341700,126.811305
2505,중앙초등학교,경기도 안산시 단원구 고잔동 673-1번지,Y,4,10~20,37.321457,126.838226
2506,덕성초등학교,경기도 안산시 단원구 고잔동 676-1번지,Y,3,10~20,37.327117,126.836653
2507,진흥초등학교,경기도 안산시 단원구 고잔동 712-1번지,Y,3,20~25,37.312051,126.822192
2508,초지초등학교,경기도 안산시 단원구 초지동 724-1번지,Y,2,20~25,37.312481,126.814233
2509,목양어린이집,경기도 안산시 단원구 초지동 726-1번지,N,0,20,37.309987,126.815391
2510,호원초등학교,경기도 안산시 단원구 초지동 741-1번지,Y,2,20,37.302819,126.818642
2511,단원어린이집,경기도 안산시 단원구 선부동 1022-5번지,Y,1,8,37.344035,126.805146
2512,예랑유치원,경기도 안산시 단원구 선부동 965번지 광신빌라,Y,1,15,37.334815,126.800948
2513,성민유치원,경기도 안산시 단원구 와동 834번지,Y,3,6~15,37.332682,126.820256
2514,양지초등학교,경기도 안산시 단원구 고잔동 781-1번지,Y,2,20~25,37.304488,126.834673
2515,화정어린이집,경기도 안산시 단원구 선부동 1095-9번지,Y,2,20,37.344519,126.817849
2516,세계유치원,경기도 안산시 단원구 와동 803-6번지,Y,3,6~15,37.344148,126.820243
2517,대월초등학교,경기도 안산시 단원구 신길동 1551번지,Y,3,10~30,37.336060,126.787691
2518,대덕초교병설유치원,경기도 안성시 대덕면 모산리 463번지,Y,1,8,37.0271921,127.2447643
2519,명덕초교병설유치원,경기도 안성시 대덕면 진현리 285-1번지,Y,1,15,37.0504919,127.2626226
2520,명덕초등학교,경기도 안성시 대덕면 진현리 285-1번지 명덕초등학교,Y,1,15,37.0502933,127.2627906
2521,봉남어린이집,경기도 안성시 도기동 55-7번지,Y,1,9,37.0004454,127.2713724
2522,개정초교병설유치원,경기도 안성시 미양면 개정리 304-1번지,Y,1,10,36.9605603,127.188467
2523,동신초교병설유치원,경기도 안성시 보개면 동신리 229-2번지,Y,1,3,37.0125212,127.3045165
2524,삼죽초등학교,경기도 안성시 삼죽면 덕산리 263번지,Y,1,7,37.0759026,127.3740844
2525,죽산초교병설유치원,경기도 안성시 죽산면 죽산리 405-2번지,Y,1,20,37.0777938,127.4204709
2526,양진초교병설유치원,경기도 안성시 공도읍 진사리 124-1번지,Y,2,8,36.9887479,127.1406394
2527,내혜홀초교병설유치원,경기도 안성시 아양동 292-1번지,Y,2,6,37.0060275,127.2653475
2528,고삼초등학교,경기도 안성시 고삼면 가유리 329-1번지,Y,1,9,37.0822681,127.2644854
2529,한울유치원,경기도 안성시 공도읍 만정리 777-3번지,Y,1,7,37.0074134,127.1721322
2530,공도초등학교,경기도 안성시 공도읍 용두리 187-1번지 공도초등학교,Y,1,10,36.9997505,127.1675774
2531,방초초등학교,경기도 안성시 일죽면 방초리 459-2번지,Y,1,9,37.1207674,127.4323527
2532,광선초등학교,경기도 안성시 죽산면 두교리 203-1번지,Y,1,5,37.0080256,127.4329198
2533,개산초교병설유치원,경기도 안성시 금광면 개산리 168-3번지,Y,1,9,36.9843883,127.3015637
2534,조령분교,경기도 안성시 금광면 사흥리 631-2번지,Y,1,7,37.0008847,127.357981
2535,산의초교,경기도 수원시 영통구 이의동 1327번지,N,,12~26,37.290371,127.057186
2536,외국인학교,경기도 수원시 영통구 영통동 29-3번지,Y,2,26,37.260674,127.074222
2537,새알곡유치원,경기도 수원시 장안구 율전동 357-3번지,Y,1,8,37.299149,126.965821
2538,우리앤나라유치원,경기도 수원시 영통구 매탄동 1279-5번지,Y,5,18,37.255687,127.042587
2539,상은유치원,경기도 수원시 영통구 원천동 319-7번지,Y,1,6,37.266539,127.067328
2540,이오에스유치원,경기도 수원시 영통구 영통동 1030-1번지,Y,1,20,37.251992,127.079209
2541,꾸러기유치원,경기도 수원시 장안구 파장동 291번지,Y,4,15,37.310756,126.997091
2542,파라다이스유치원,경기도 수원시 권선구 오목천동 360-7,Y,3,6~8,37.244754,126.962231
2543,큰나래유치원,경기도 수원시 영통구 이의동 1362번지,Y,5,10.5~21,37.285837,127.041106
2544,우주유치원,경기도 수원시 장안구 정자동 887-1번지,Y,4,15,37.291301,126.996743
2545,경동유치원,경기도 수원시 팔달구 고등동 69-12,Y,4,6,37.272261,127.006301
2546,꼬망새어린이집,경기도 수원시 권선구 당수동 169-2번지,Y,4,8,37.291204,126.942191
2547,다람어린이집,경기도 수원시 장안구 조원동 731-27번지,N,,6,37.302883,127.015331
2548,햇볕은쨍쨍어린이집,경기도 수원시 장안구 정자동 374-7번지,Y,5,8~9,37.301884,126.991443
2549,시립세곡어린이집,경기도 수원시 권선구 세류동 326-2번지,Y,4,8,37.261881,127.005565
2550,능실초교,경기도 수원시 권선구 호매실동 1391번지,Y,3,8,37.259721,126.956054
2551,아하키즈어린이집,경기도 수원시 영통구 매탄동 102-8번지,Y,4,6,37.272905,127.048448
2552,본원 초등학교,경기도 안산시 상록구 본오동 900번지,Y,2,8~12,37.291087,126.859915
2553,해냄 어린이집,경기도 안산시 상록구 본오동 898-2번지,Y,4,3~6,37.291821,126.860287
2554,꿈을주는 어린이집,경기도 안산시 상록구 본오동 925-1번지,Y,2,3~6,37.289589,126.862431
2555,지니 어린이집,경기도 안산시 상록구 이동 653-1번지,Y,2,3~6,37.312619,126.847011
2556,호동 초등학교,경기도 안산시 상록구 일동 601번지,Y,3,8~12,37.312558,126.865446
2557,광덕초등학교,경기도 안성시 대덕면 내리 697번지,Y,3,8,37.0007461,127.2214365
2558,혜윰유치원,경기도 안성시 대덕면 건지리 462-1번지,N,0,5,37.0120793,127.2387451
2559,뜨란키즈유치원,경기도 안성시 보개면 복평리 69-1번지,N,1,12,37.0095567,127.2712955
2560,유앤아이킨더가르텐,경기도 안성시 공도읍 승두리 831-1번지,N,0,5,36.9939359,127.1727264
2561,옥길유치원,경기도 부천시 옥길동 711-3번지,Y,4,6,37.468876,126.819503
2562,중동어린이집,경기도 부천시 중동 710-4,N,0,6,37.494922,126.765525
2563,부흥초등학교,경기도 부천시 중4동 1038-2,Y,10,12,37.507265,126.766238
2564,신도초등학교,경기도 부천시 중1동 1172-1,Y,13,16,37.497534,126.758561
2565,심원초등학교,경기도 부천시 중2동 1097,Y,13,12,37.499434,126.781736
2566,원미초등학교,경기도 부천시 심곡2동 184,Y,18,6,37.488982,126.786982
2567,중원초등학교,경기도 부천시 중4동 1026,Y,9,12,37.510101,126.759947
2568,부천서초등학교,경기도 부천시 중동 807,Y,11,7,37.487965,126.766272
2569,부인초등학교,경기도 부천시 상1동 398-1,Y,10,12,37.490196,126.748754
2570,버들초등학교,경기도 부천시 옥길동 740-2번지,Y,5,9,37.472836,126.815472
2571,성주초교,경기도 부천시 송내2동 439,Y,22,8,37.480333,126.767054
2572,"새싹유치원, 연세유치원",경기도 부천시 심곡동 448-32번지,N,0,12,37.490953,126.778535
2573,샘솔유치원,경기도 부천시 소사본동 142-2,N,0,6,37.4776246,126.7935733
2574,예능영재유치원,경기도 부천시 원종동 361-16,N,0,6,37.5192027,126.8078005
2575,엄지유치원,경기도 부천시 여월동 44-7번지,Y,4,6,37.517447,126.799530
2576,중동사랑아트유치원,경기도 부천시 중동 595-4번지,Y,5,6,37.497162,126.765182
2577,초록나무유치원,"경기도 부천시 상동 397번지 반달마을건영,동아,선경아파트",Y,5,12,37.492651,126.750047
2578,근로복지공단어린이집,경기도 부천시 도당동 46,Y,4,6,37.518002,126.787667
2579,새별나라어린이집,경기도 부천시 송내동 335-21번지,N,0,6,37.485641,126.758178
2580,키즈스마일유치원,경기도 안산시 단원구 선부동 967-1번지,N,0,20,37.336004,126.806315
2581,동산 유치원,경기도 안산시 단원구 선부동 1078-3번지,Y,1,20,37.329212,126.813241
